experiment_id,cohort,method_id,seed,diagnostic_stratum,comparator,semantic_valid,observed_action_rmse,comparator_rmse,comparator_minus_observed_delta_rmse,episode_cluster_mean_delta,episode_cluster_ci95_low,episode_cluster_ci95_high,episodes,observed_cells,causal_effect_claimed,shuffle_contract,claim_boundary,lineage,status,reason,component_label,candidate_reward
KDD098R,shock,dreamer_v3_categorical_rssm,3414,reward_relevant_features,previous_action,True,0.8057316653726746,0.8064611418521879,0.0007294764795132,0.0005275651986708,0.0002515251875992,0.0007832391431455,8659,77112,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,shock,gaussian_transition_ensemble,3408;3411;3414,reward_relevant_features,no_action,True,0.7743596349505324,0.7782080693265006,0.0038484343759681,0.0041792777425158,0.0034892216119534,0.004867971686139,8659,77112,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,shock,gaussian_transition_ensemble,3408;3411;3414,reward_relevant_features,matched_shuffle,True,0.7743596349505324,0.775977493491325,0.0016178585407926,0.0014536125932535,0.0010284245497656,0.0018652642702157,8659,77112,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,shock,gaussian_transition_ensemble,3408;3411;3414,reward_relevant_features,previous_action,True,0.7743596349505324,0.7749715068623695,0.000611871911837,0.0003790916610094,0.000110737717451,0.0006450718084883,8659,77112,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,grud_world_model,3408,reward_relevant_features,no_action,True,0.611753956673983,0.6123261334220967,0.0005721767481137,0.0005008162771609,0.0002724564985556,0.0007453725263176,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,grud_world_model,3408,reward_relevant_features,matched_shuffle,True,0.611753956673983,0.6123451712263644,0.0005912145523814,0.0006543396769286,0.0004068301555914,0.0008984506489526,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,grud_world_model,3408,reward_relevant_features,previous_action,True,0.611753956673983,0.6118191961654065,6.52394914234522e-05,4.3539330852664206e-05,-1.3554594415582552e-05,9.579165722679628e-05,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,grud_world_model,3411,reward_relevant_features,no_action,True,0.6095059266655996,0.610433286143405,0.0009273594778054,0.0008776605854461,0.0005845429201129,0.0012028391885222,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,grud_world_model,3411,reward_relevant_features,matched_shuffle,True,0.6095059266655996,0.6103599478245731,0.0008540211589735,0.0008058722301029,0.0005321775862706,0.0011466047264094,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,grud_world_model,3411,reward_relevant_features,previous_action,True,0.6095059266655996,0.609595643352853,8.971668725343829e-05,9.688245407599566e-05,3.2937420796191166e-05,0.000162580181043,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,grud_world_model,3414,reward_relevant_features,no_action,True,0.6097698996874726,0.6104664493916842,0.0006965497042115,0.000689299882808,0.0003802062799033,0.0009690443984139,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,grud_world_model,3414,reward_relevant_features,matched_shuffle,True,0.6097698996874726,0.6106681587864791,0.0008982590990064,0.0008287192451983,0.0005466787432215,0.0011138203749992,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,grud_world_model,3414,reward_relevant_features,previous_action,True,0.6097698996874726,0.6098205977746219,5.069808714930346e-05,2.9343828344184667e-05,-4.709824980677442e-05,0.00010119641981,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,transformer_world_model,3408,reward_relevant_features,no_action,True,0.6074348256226575,0.6081806699210929,0.0007458442984353,0.0005894355233747,0.0002885064651175,0.0009337736612043,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,transformer_world_model,3408,reward_relevant_features,matched_shuffle,True,0.6074348256226575,0.6084173516545464,0.0009825260318888,0.0010511007586534,0.0006829155884104,0.0013966408454565,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,transformer_world_model,3408,reward_relevant_features,previous_action,True,0.6074348256226575,0.6075046900471686,6.9864424511068e-05,5.4364644174520654e-05,-1.3020001139494168e-05,0.0001218813657324,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,transformer_world_model,3411,reward_relevant_features,no_action,True,0.6082745643310405,0.6087651836495369,0.0004906193184963,0.0003774241220396,0.0001316751493332,0.000610075650483,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,transformer_world_model,3411,reward_relevant_features,matched_shuffle,True,0.6082745643310405,0.6089439272981229,0.0006693629670823,0.0006162100000925,0.000377732838359,0.0008850968536012,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,transformer_world_model,3411,reward_relevant_features,previous_action,True,0.6082745643310405,0.6082860023661326,1.1438035092070642e-05,-1.1069712672368182e-05,-6.49062141122156e-05,4.172137018840911e-05,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,transformer_world_model,3414,reward_relevant_features,no_action,True,0.6084520012093267,0.608942853023719,0.0004908518143922,0.0007480625213962,0.0003541076422118,0.0011350706155228,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,transformer_world_model,3414,reward_relevant_features,matched_shuffle,True,0.6084520012093267,0.6093115196012908,0.000859518391964,0.0008830076738518,0.0004306940482152,0.0013138840437677,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,transformer_world_model,3414,reward_relevant_features,previous_action,True,0.6084520012093267,0.6084385795621833,-1.3421647143463389e-05,-3.302269958046165e-05,-0.0001226554121347,5.235622389697432e-05,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,dreamer_v3_categorical_rssm,3408,reward_relevant_features,no_action,True,0.633602460763039,0.6348040875017996,0.0012016267387605,0.0010778370692475,0.0006737522373176,0.001478669448586,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,dreamer_v3_categorical_rssm,3408,reward_relevant_features,matched_shuffle,True,0.633602460763039,0.6346307021114016,0.0010282413483625,0.0010181544847854,0.0006505311743175,0.0014364231059027,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,dreamer_v3_categorical_rssm,3408,reward_relevant_features,previous_action,True,0.633602460763039,0.6335610637499892,-4.139701304983756e-05,-5.600150175933853e-05,-0.0001211098650299,1.844049469809907e-05,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,dreamer_v3_categorical_rssm,3411,reward_relevant_features,no_action,True,0.6319042013440411,0.6334744870275174,0.0015702856834762,0.001576952337034,0.0011551059686865,0.0020246845130897,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,dreamer_v3_categorical_rssm,3411,reward_relevant_features,matched_shuffle,True,0.6319042013440411,0.6330763213424399,0.0011721199983987,0.0011552480123433,0.000751262368725,0.0016063096289382,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,dreamer_v3_categorical_rssm,3411,reward_relevant_features,previous_action,True,0.6319042013440411,0.6319819945027848,7.779315874367754e-05,4.323642487046812e-05,-3.7018428883603847e-05,0.0001194943363881,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,dreamer_v3_categorical_rssm,3414,reward_relevant_features,no_action,True,0.633970461099227,0.6349402633686411,0.0009698022694141,0.0008537305619507,0.0004605641420145,0.0012477314466916,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,dreamer_v3_categorical_rssm,3414,reward_relevant_features,matched_shuffle,True,0.633970461099227,0.6346221442954152,0.0006516831961882,0.0005787688349974,0.0002092917323986,0.0009376566565809,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,dreamer_v3_categorical_rssm,3414,reward_relevant_features,previous_action,True,0.633970461099227,0.6340232717619668,5.281066273987722e-05,2.909370670580834e-05,-4.523414863769704e-05,0.0001102373980494,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,gaussian_transition_ensemble,3408;3411;3414,reward_relevant_features,no_action,True,0.6080437855081217,0.6087721868876099,0.0007284013794882,0.0006827960630447,0.0004282305575409,0.0009381351188617,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,gaussian_transition_ensemble,3408;3411;3414,reward_relevant_features,matched_shuffle,True,0.6080437855081217,0.6087039467681149,0.0006601612599932,0.0006151002940628,0.000421437047303,0.0008391925502135,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD098R,aki,gaussian_transition_ensemble,3408;3411;3414,reward_relevant_features,previous_action,True,0.6080437855081217,0.608110903254401,6.711774627932154e-05,5.412029611407181e-05,4.186979395639767e-06,0.0001022470938726,3662,71264,False,within_train_frozen_severity_propensity_time_strata,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,
KDD122,sepsis,persistence_locf,3408,overall,no_action,True,5.718282478796401,5.718282478796401,0.0,,,,,,False,,,KDD121/KDD122 large-lineage v2,executed,,,
KDD122,sepsis,persistence_locf,3408,overall,matched_shuffle,False,,,,,,,,,False,,,KDD121/KDD122 large-lineage v2,non_executed,frozen_KDD098R_control_has_no_train_matched_shuffle_surface,,
KDD122,sepsis,hgb_residual,3408,overall,no_action,True,5.710625210495758,5.710672485705732,4.727520997427348e-05,,,,,,False,,,KDD121/KDD122 large-lineage v2,executed,,,
KDD122,sepsis,hgb_residual,3408,overall,matched_shuffle,False,,,,,,,,,False,,,KDD121/KDD122 large-lineage v2,non_executed,frozen_KDD098R_control_has_no_train_matched_shuffle_surface,,
KDD122,sepsis,hgb_residual,3411,overall,no_action,True,5.71051959794108,5.710650158536817,0.00013056059573646195,,,,,,False,,,KDD121/KDD122 large-lineage v2,executed,,,
KDD122,sepsis,hgb_residual,3411,overall,matched_shuffle,False,,,,,,,,,False,,,KDD121/KDD122 large-lineage v2,non_executed,frozen_KDD098R_control_has_no_train_matched_shuffle_surface,,
KDD122,sepsis,hgb_residual,3414,overall,no_action,True,5.710568539379382,5.71061764879742,4.910941803792923e-05,,,,,,False,,,KDD121/KDD122 large-lineage v2,executed,,,
KDD122,sepsis,hgb_residual,3414,overall,matched_shuffle,False,,,,,,,,,False,,,KDD121/KDD122 large-lineage v2,non_executed,frozen_KDD098R_control_has_no_train_matched_shuffle_surface,,
KDD122,sepsis,grud_world_model,3408,reward_relevant_features,no_action,True,0.04209987862729213,0.03891107917044411,-0.003188799456848017,-0.0019384553644105694,-0.0025128749265610592,-0.0013484102851338048,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,grud_world_model,3408,reward_relevant_features,matched_shuffle,True,0.04209987862729213,0.041694466623694686,-0.0004054120035974426,-0.0006106395725543689,-0.001149931879073322,-8.092889516174508e-05,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,grud_world_model,3408,reward_relevant_features,previous_action,True,0.04209987862729213,0.04217142683428177,7.154820698963837e-05,-0.00012863430047463335,-0.0004500228246355548,0.00018962526611753032,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,grud_world_model,3408,reward_prediction,no_action,True,1.1574867762656618,1.1343384856044931,-0.023148290661168636,-0.040271376986807224,-0.058350906283951,-0.022677934991006222,1304,3505,False,,,KDD121/KDD122 large-lineage v2,,,R,sepsis_lactate_delta_component
KDD122,sepsis,grud_world_model,3408,reward_prediction,matched_shuffle,True,1.1574867762656618,1.1464338569150163,-0.011052919350645452,-0.013787609256756445,-0.03207561989338892,0.0031436589772899978,1304,3505,False,,,KDD121/KDD122 large-lineage v2,,,R,sepsis_lactate_delta_component
KDD122,sepsis,grud_world_model,3408,overall_targets,no_action,True,5.713173827729815,5.713198089023196,2.426129338140015e-05,0.00022677784643106548,8.425500132962737e-05,0.00036586415739033143,4001,469231,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,grud_world_model,3408,overall_targets,matched_shuffle,True,5.713173827729815,5.713198456994766,2.4629264951059326e-05,2.737084180082501e-05,-0.00010579481542657698,0.00014937941101117322,4001,469231,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,grud_world_model,3411,reward_relevant_features,no_action,True,0.015210117673527297,0.01521591166485172,5.793991324422321e-06,0.00017726879766541412,4.3769184427996496e-05,0.00031240911798624543,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,grud_world_model,3411,reward_relevant_features,matched_shuffle,True,0.015210117673527297,0.015245732270090752,3.561459656345467e-05,-2.910086916772439e-05,-0.00017137874806307752,0.00011628757558625792,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,grud_world_model,3411,reward_relevant_features,previous_action,True,0.015210117673527297,0.015192468672393848,-1.7649001133449027e-05,-6.373176811070682e-05,-0.00016521038005223054,4.1741089049770784e-05,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,grud_world_model,3411,reward_prediction,no_action,True,1.1370472356567816,1.1378831451434133,0.000835909486631703,0.0023141739594167363,-0.012909968820662674,0.017365560607197215,1304,3505,False,,,KDD121/KDD122 large-lineage v2,,,R,sepsis_lactate_delta_component
KDD122,sepsis,grud_world_model,3411,reward_prediction,matched_shuffle,True,1.1370472356567816,1.1405402574152572,0.003493021758475656,0.01670613126305633,-0.0017220078530144772,0.033060019525318896,1304,3505,False,,,KDD121/KDD122 large-lineage v2,,,R,sepsis_lactate_delta_component
KDD122,sepsis,grud_world_model,3411,overall_targets,no_action,True,5.711713297632882,5.711729135237282,1.5837604399493443e-05,0.00032834210742227514,0.00015251620975225544,0.0005066877131204826,4001,469231,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,grud_world_model,3411,overall_targets,matched_shuffle,True,5.711713297632882,5.711727960967862,1.4663334980014042e-05,0.00019705221404109845,4.477391289253281e-05,0.0003417240241057393,4001,469231,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,grud_world_model,3414,reward_relevant_features,no_action,True,0.022075610986962986,0.021321069306623728,-0.0007545416803392581,-0.00032249592732757655,-0.000535740801473841,-9.929377345563506e-05,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,grud_world_model,3414,reward_relevant_features,matched_shuffle,True,0.022075610986962986,0.022102385071821152,2.6774084858165875e-05,0.00017411045509065217,-1.7268632636199095e-05,0.00037324468597736904,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,grud_world_model,3414,reward_relevant_features,previous_action,True,0.022075610986962986,0.02203564612527701,-3.9964861685976016e-05,-5.629982026304546e-05,-0.00020096892474965144,0.00010012175654623203,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,grud_world_model,3414,reward_prediction,no_action,True,1.1997073104882503,1.2101995174591085,0.010492206970858176,0.010679604033720582,-0.006078308270025534,0.028496094611995516,1304,3505,False,,,KDD121/KDD122 large-lineage v2,,,R,sepsis_lactate_delta_component
KDD122,sepsis,grud_world_model,3414,reward_prediction,matched_shuffle,True,1.1997073104882503,1.190998749354212,-0.008708561134038284,-0.007462208673611034,-0.022429569119595653,0.009129531393909507,1304,3505,False,,,KDD121/KDD122 large-lineage v2,,,R,sepsis_lactate_delta_component
KDD122,sepsis,grud_world_model,3414,overall_targets,no_action,True,5.711246854803927,5.711324874480373,7.801967644560648e-05,0.0007609470716546218,0.0005796318808915937,0.0009352943862375662,4001,469231,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,grud_world_model,3414,overall_targets,matched_shuffle,True,5.711246854803927,5.711272419414293,2.556461036551383e-05,0.0003037912950765895,0.0001693154593411294,0.00043915786089249447,4001,469231,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,transformer_world_model,3408,reward_relevant_features,no_action,True,0.011018888931582193,0.012179124306875342,0.0011602353752931498,0.0012551940629550735,0.0011813366491834501,0.0013204066211171895,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,transformer_world_model,3408,reward_relevant_features,matched_shuffle,True,0.011018888931582193,0.011026152763973665,7.26383239147213e-06,3.38264395672338e-05,-3.953868940300922e-05,0.0001058239445899681,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,transformer_world_model,3408,reward_relevant_features,previous_action,True,0.011018888931582193,0.011025388157237834,6.49922565564183e-06,-3.328526425099896e-05,-7.776467123747887e-05,1.1930812421208447e-05,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,transformer_world_model,3408,reward_prediction,no_action,True,1.2776480542701174,1.292841601787688,0.015193547517570627,0.017334710137344417,0.006960092209532621,0.02813456724654258,1304,3505,False,,,KDD121/KDD122 large-lineage v2,,,R,sepsis_lactate_delta_component
KDD122,sepsis,transformer_world_model,3408,reward_prediction,matched_shuffle,True,1.2776480542701174,1.2783384176433361,0.0006903633732187053,0.0016736005157576715,-0.009695239573806826,0.011877922777215411,1304,3505,False,,,KDD121/KDD122 large-lineage v2,,,R,sepsis_lactate_delta_component
KDD122,sepsis,transformer_world_model,3408,overall_targets,no_action,True,5.711051211152259,5.711161996596618,0.0001107854443596068,0.0009575218405179162,0.0007743302436053363,0.0011151685241173976,4001,469231,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,transformer_world_model,3408,overall_targets,matched_shuffle,True,5.711051211152259,5.711057032480975,5.8213287159603055e-06,0.0003454898761559691,0.00020440637930617238,0.0004930578391542768,4001,469231,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,transformer_world_model,3411,reward_relevant_features,no_action,True,0.01952141769920185,0.01853905758529212,-0.000982360113909727,-0.000816705829441847,-0.0009584671489465956,-0.0006828219546420359,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,transformer_world_model,3411,reward_relevant_features,matched_shuffle,True,0.01952141769920185,0.019648630603283812,0.00012721290408196362,2.5923532872481772e-05,-0.00016947393962981228,0.00022515750739586054,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,transformer_world_model,3411,reward_relevant_features,previous_action,True,0.01952141769920185,0.019533591955527976,1.2174256326127203e-05,-3.1452303417561986e-05,-0.0001630147324666071,9.504412987118193e-05,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,transformer_world_model,3411,reward_prediction,no_action,True,1.1836406492158622,1.1836121696138233,-2.8479602038888885e-05,0.0016457263532647945,-0.01305251939099264,0.015530592908707844,1304,3505,False,,,KDD121/KDD122 large-lineage v2,,,R,sepsis_lactate_delta_component
KDD122,sepsis,transformer_world_model,3411,reward_prediction,matched_shuffle,True,1.1836406492158622,1.1927770146106906,0.009136365394828427,0.014824287179617828,-0.002332147959870886,0.03139231953962649,1304,3505,False,,,KDD121/KDD122 large-lineage v2,,,R,sepsis_lactate_delta_component
KDD122,sepsis,transformer_world_model,3411,overall_targets,no_action,True,5.712569424666944,5.712628821644699,5.93969777558101e-05,0.0005739635281647553,0.0004218218635029782,0.0007256804439060137,4001,469231,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,transformer_world_model,3411,overall_targets,matched_shuffle,True,5.712569424666944,5.712586211522092,1.6786855148609447e-05,0.00015638170935914166,2.6075079612284437e-05,0.00029415477586944647,4001,469231,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,transformer_world_model,3414,reward_relevant_features,no_action,True,0.029905826543233153,0.02779257794650772,-0.0021132485967254346,-0.0023510420107657123,-0.0026666503354905984,-0.002034090372898839,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,transformer_world_model,3414,reward_relevant_features,matched_shuffle,True,0.029905826543233153,0.029655392572480847,-0.0002504339707523062,-0.0002831755347504511,-0.0006929829786451346,0.00013703459524616647,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
