experiment_id,cohort,method_id,seed,evaluation_mode,status,gaussian_nll,gaussian_crps,coverage50,coverage80,coverage90,coverage95,width90,interval_score90,mean_absolute_coverage_error,claim_boundary,lineage,row_type,component_label,width50,interval_score50,width80,interval_score80,width95,interval_score95,retained_fraction,retained_transitions,rmse,selection_quantity
KDD098R,aki,hgb_residual,3408,one_step,available_gaussian_scoring,0.9934238434378705,0.3457625402792159,0.6588677278551108,0.8701861061043671,0.9249755695020522,0.9513083888900953,2.2969292923957245,3.1344413965244153,0.06383444808790634,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD098R,aki,hgb_residual,3408,recursive,available_gaussian_scoring,1.5266946254998757,0.4725017608941456,0.4721926643358162,0.7465525852895828,0.8367456405133662,0.8875437034463289,2.2969292923957245,4.176862211380048,0.051741351603726476,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD098R,aki,hgb_residual,3411,one_step,available_gaussian_scoring,0.9923159498914418,0.3454250333946603,0.6585550174813786,0.8695802297552607,0.924274142760972,0.9510195661143565,2.293036438771211,3.1284817082291396,0.06335723902799192,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD098R,aki,hgb_residual,3411,recursive,available_gaussian_scoring,1.550046191638539,0.48613001073447915,0.4620143759907924,0.7290668635583835,0.8192034571869096,0.8742209385654411,2.293036438771211,4.330858648109226,0.06637359117461836,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD098R,aki,hgb_residual,3414,one_step,available_gaussian_scoring,0.9917082739097739,0.3453556857878564,0.6600925101522291,0.8700210645182306,0.9247128059241243,0.9512823296922843,2.2934189104543115,3.1304435402833852,0.06402717757171708,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD098R,aki,hgb_residual,3414,recursive,available_gaussian_scoring,1.5443057934505182,0.4797243301743046,0.4827292666507416,0.7402071706225977,0.8316640969402158,0.8834589241894504,2.2934189104543115,4.273446966937814,0.05298513539924864,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD098R,aki,grud_world_model,3408,one_step,available_gaussian_scoring,0.8610053867391463,0.33041324057937127,0.6094942344024843,0.8561814588807575,0.9223457621229559,0.9534908467067689,2.1100714267423393,2.807088528744552,0.04787807552824164,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD098R,aki,grud_world_model,3408,recursive,available_gaussian_scoring,1.2840719547297872,0.4818166394880298,0.5397294186627288,0.8184542552498426,0.9014810310755934,0.9402397446198615,2.8178553816637,3.9376390567291164,0.017356240092075814,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD098R,aki,grud_world_model,3411,one_step,available_gaussian_scoring,0.852812543236326,0.3297424674634252,0.604894785988838,0.8554387717431432,0.9221199157419271,0.9534300419118765,2.1015834074406485,2.794835728212039,0.046470878846446184,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD098R,aki,grud_world_model,3411,recursive,available_gaussian_scoring,1.3246743490569886,0.4952056777637741,0.5627288323307781,0.8290364611609372,0.9041151816543247,0.9410692957501792,2.9718388975273657,4.135223640115187,0.026202794848965177,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD098R,aki,grud_world_model,3414,one_step,available_gaussian_scoring,0.8573187314754218,0.3302250279541168,0.6075549957653803,0.8566179504440922,0.922754022888662,0.9537232078872505,2.1138031137551607,2.8063652106795396,0.04766254424634625,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD098R,aki,grud_world_model,3414,recursive,available_gaussian_scoring,1.3223573668843593,0.5042644521961247,0.55935416621425,0.8287519815848335,0.9059610414992725,0.9456796021629135,3.078864689744462,4.139680256939801,0.024596896783860622,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD098R,aki,transformer_world_model,3408,one_step,available_gaussian_scoring,0.8379997222215955,0.326215487547893,0.60380464288041,0.8554756889400421,0.922245868531347,0.9539034506721101,2.078469966982028,2.7581927947262193,0.04635741275597732,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD098R,aki,transformer_world_model,3408,recursive,available_gaussian_scoring,2.4200654929145378,0.8835497018966503,0.4397033594649178,0.6578991943364677,0.7352038046428804,0.7851028252513627,3.0257740638325776,9.523406341283733,0.13302270407609287,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD098R,aki,transformer_world_model,3411,one_step,available_gaussian_scoring,0.8491275954157981,0.32755499788844133,0.6055592955330191,0.856194488479663,0.9221351169406502,0.9536515450932702,2.09429189862464,2.7810750846411634,0.04688511151165062,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD098R,aki,transformer_world_model,3411,recursive,available_gaussian_scoring,3.0866884003095825,0.9320330442907937,0.43818975439206065,0.6526808399748094,0.7257160850398489,0.7716237051836088,3.1608274968169203,10.599009551294213,0.14044740385241808,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD098R,aki,transformer_world_model,3414,one_step,available_gaussian_scoring,0.8417550684242553,0.3270130279448662,0.6066190362440009,0.8559903580968099,0.9226628156963235,0.9539143086711981,2.093638015997787,2.774236032827,0.04729662967708309,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD098R,aki,transformer_world_model,3414,recursive,available_gaussian_scoring,2.3626571886544014,0.8225675081969495,0.4189624096071576,0.6356793850029316,0.7238854263936242,0.785389476427284,3.079705288467576,8.161872007350865,0.14652082564225066,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD098R,aki,dreamer_v3_categorical_rssm,3408,one_step,available_gaussian_scoring,0.9408730607580861,0.35474008344585484,0.6293187691372234,0.8546179070120958,0.9189710960064279,0.9492236530652132,2.2575313351359885,3.097655998647569,0.050921029772633464,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD098R,aki,dreamer_v3_categorical_rssm,3408,recursive,available_gaussian_scoring,1.742432838378024,0.4988937495343127,0.46013377054876325,0.7090838020369606,0.8024929965905883,0.8575321939672957,2.1907630789674126,4.645010112255231,0.08018930921409803,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD098R,aki,dreamer_v3_categorical_rssm,3411,one_step,available_gaussian_scoring,0.9420204949316037,0.3554863608843732,0.626899606940433,0.854355143434168,0.9186996460292297,0.948396273534713,2.260307600179314,3.1075898134512903,0.05038953071727939,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD098R,aki,dreamer_v3_categorical_rssm,3411,recursive,available_gaussian_scoring,1.7310041209957863,0.5065986956562877,0.45770375035288496,0.7071423918000391,0.7984929097265956,0.8536385154943646,2.2130063839062095,4.711936273399068,0.08325560815652892,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD098R,aki,dreamer_v3_categorical_rssm,3414,one_step,available_gaussian_scoring,0.9447821687474685,0.35568415715449164,0.6301352906686356,0.8538035570805012,0.9184672848487481,0.9488067059002367,2.2644888999257233,3.1092525955090844,0.05089985667441199,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD098R,aki,dreamer_v3_categorical_rssm,3414,recursive,available_gaussian_scoring,1.7066448863541235,0.5090264239975639,0.4606071793089969,0.7089491628482704,0.8003431127711785,0.8554061977458793,2.2325132900799427,4.728527701771563,0.08117358683141872,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD098R,aki,gaussian_transition_ensemble,3408;3411;3414,one_step,available_gaussian_scoring,0.844895216863624,0.32819863368226115,0.6161436730439315,0.862283654368173,0.9269213229386088,0.9566374948424504,2.1245534694334065,2.7885516067876495,0.05299653629829093,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD098R,aki,gaussian_transition_ensemble,3408;3411;3414,recursive,available_gaussian_scoring,1.2317782741318413,0.45832368610548396,0.6194618775652023,0.8831223262177246,0.9427718300071662,0.9686268974353406,3.1716874235830423,3.8384582126384004,0.06599573280635843,"Development-only factual logged-action planning-component validation. Action-information deltas are predictive diagnostics, not causal treatment effects. No confirmatory, policy-winner, treatment-benefit, causal, counterfactual, clinical-utility, deployment, or autonomous-decision claim.",KDD097/KDD098R unchanged,,,,,,,,,,,,
KDD122,sepsis,persistence_locf,3408,one_step,not_available,nan,nan,nan,nan,nan,nan,nan,nan,nan,,KDD121/KDD122 large-lineage v2,calibration,P,nan,nan,nan,nan,nan,nan,,,,
KDD122,sepsis,persistence_locf,3408,recursive,not_available,nan,nan,nan,nan,nan,nan,nan,nan,nan,,KDD121/KDD122 large-lineage v2,calibration,P,nan,nan,nan,nan,nan,nan,,,,
KDD122,sepsis,persistence_locf,3408,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,not_available,0,nan,method_has_no_predictive_scale
KDD122,sepsis,hgb_residual,3408,one_step,available_gaussian_scoring,32.235761115722205,0.3393637055010843,0.6754498317459844,0.876483011565732,0.9291820020416384,0.9547024812938617,2.2249759147080934,3.1770111311358598,0.07145433166180412,,KDD121/KDD122 large-lineage v2,calibration,P,0.9123750735712338,1.552556997460655,1.7335411006011123,2.445162299779209,2.651222326316811,4.064989071389686,,,,
KDD122,sepsis,hgb_residual,3408,recursive,available_gaussian_scoring,32.81892888995255,0.4429578992453715,0.5167284343958519,0.7704563423985201,0.8650430171919588,0.9123864365312607,2.2249759147080934,3.8746152501236732,0.029710659568528086,,KDD121/KDD122 large-lineage v2,calibration,P,0.9123750735712338,1.9891512051936386,1.7335411006011123,2.9901529820405357,2.651222326316811,5.05341890645546,,,,
KDD122,sepsis,hgb_residual,3408,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.25,7998,0.7148132374444758,predictive_scale
KDD122,sepsis,hgb_residual,3408,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.5,15996,0.6984701195283468,predictive_scale
KDD122,sepsis,hgb_residual,3408,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.75,23994,0.6763778503221961,predictive_scale
KDD122,sepsis,hgb_residual,3408,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,1.0,31992,7.26862300847319,predictive_scale
KDD122,sepsis,hgb_residual,3411,one_step,available_gaussian_scoring,32.180379515032875,0.3391486908019768,0.675773766012902,0.8768090769791425,0.9292970839522537,0.9549326451150926,2.2260821004835445,3.1733960555702825,0.07170314301484768,,KDD121/KDD122 large-lineage v2,calibration,P,0.9128286768312015,1.5514596691049918,1.734402960944844,2.442687132989209,2.6525404279670557,4.058689613727908,,,,
KDD122,sepsis,hgb_residual,3411,recursive,available_gaussian_scoring,32.77567970422786,0.4414133954462565,0.5232944967404114,0.7778791256332169,0.8649364598673148,0.9115531582525451,2.2260821004835445,3.907703112527297,0.029731438246833636,,KDD121/KDD122 large-lineage v2,calibration,P,0.9128286768312014,1.9818196662538818,1.734402960944844,2.995494449921666,2.6525404279670557,5.113911158726771,,,,
KDD122,sepsis,hgb_residual,3411,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.25,7998,0.7161071192573344,predictive_scale
KDD122,sepsis,hgb_residual,3411,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.5,15996,0.6982081511919938,predictive_scale
KDD122,sepsis,hgb_residual,3411,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.75,23994,0.675632469903713,predictive_scale
KDD122,sepsis,hgb_residual,3411,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,1.0,31992,7.268493958285728,predictive_scale
KDD122,sepsis,hgb_residual,3414,one_step,available_gaussian_scoring,32.1270216265737,0.33755203234532816,0.6703414736025539,0.8749677664092952,0.9291947889205956,0.9548069074720127,2.20975641239217,3.149061271703219,0.06982773410111434,,KDD121/KDD122 large-lineage v2,calibration,P,0.9061341545332269,1.5434222201835386,1.7216831597483864,2.4266740421828765,2.6330871707545986,4.023588397414777,,,,
KDD122,sepsis,hgb_residual,3414,recursive,available_gaussian_scoring,32.49316595704675,0.44357949850829914,0.5089156513529584,0.7617292975101816,0.8495431887492514,0.9050062762264215,2.2097564123921694,3.8691676289954113,0.035659222216775976,,KDD121/KDD122 large-lineage v2,calibration,P,0.9061341545332269,1.989006220094564,1.7216831597483864,3.008390374382099,2.6330871707545986,4.96944142766292,,,,
KDD122,sepsis,hgb_residual,3414,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.25,7998,0.7176423054930716,predictive_scale
KDD122,sepsis,hgb_residual,3414,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.5,15996,0.6990979345850995,predictive_scale
KDD122,sepsis,hgb_residual,3414,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.75,23994,0.6765889573936698,predictive_scale
KDD122,sepsis,hgb_residual,3414,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,1.0,31992,7.26865438238477,predictive_scale
KDD122,sepsis,grud_world_model,3408,one_step,available_gaussian_scoring,12.845966332286066,0.34067604053405154,0.6390626365265722,0.8633444934371344,0.926957085103073,0.9548260877904486,2.1578834656912558,3.0594755744367097,0.05854757571430705,,KDD121/KDD122 large-lineage v2,calibration,P,0.8848631002041683,1.5461985563623573,1.6812674929895297,2.37896719443758,2.571276742373693,3.8878039197956946,,,,
KDD122,sepsis,grud_world_model,3408,recursive,available_gaussian_scoring,15.412148311565872,0.48146206584765605,0.5616380844402863,0.8249156598775443,0.9046056206857603,0.943251831187624,2.8831551955379484,4.14496309189858,0.02447688345399171,,KDD121/KDD122 large-lineage v2,calibration,P,1.1822684983946592,2.1841880946704064,2.246347026876645,3.2725767160817583,3.435491312115782,5.190743335833255,,,,
KDD122,sepsis,grud_world_model,3408,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.25,7998,0.5651399879971774,predictive_scale
KDD122,sepsis,grud_world_model,3408,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.5,15996,0.5939112113809567,predictive_scale
KDD122,sepsis,grud_world_model,3408,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.75,23994,0.629393677753043,predictive_scale
KDD122,sepsis,grud_world_model,3408,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,1.0,31992,7.270503324675663,predictive_scale
KDD122,sepsis,grud_world_model,3411,one_step,available_gaussian_scoring,14.944668337803607,0.3325158381803056,0.6352670646227551,0.8630482640746242,0.9254056104562571,0.9549134647966566,2.0915062589378843,2.9740210570834984,0.05715860098757325,,KDD121/KDD122 large-lineage v2,calibration,P,0.8576444195457731,1.506326745006233,1.6295511506734541,2.315355813349557,2.492183422154012,3.777218531876838,,,,
KDD122,sepsis,grud_world_model,3411,recursive,available_gaussian_scoring,25.044354278242587,0.4848864997185095,0.5658961151330582,0.8256317250991516,0.9100720114399944,0.9485903531522853,2.924756166750666,4.0950563921823,0.025752374629979674,,KDD121/KDD122 large-lineage v2,calibration,P,1.1993274197609238,2.2024315952237394,2.278759509612051,3.266147496793062,3.485061926766723,5.0820371962035695,,,,
KDD122,sepsis,grud_world_model,3411,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.25,7998,0.5493417854828211,predictive_scale
KDD122,sepsis,grud_world_model,3411,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.5,15996,0.5802240320383975,predictive_scale
KDD122,sepsis,grud_world_model,3411,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.75,23994,0.6142370713740967,predictive_scale
KDD122,sepsis,grud_world_model,3411,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,1.0,31992,7.2693942126457705,predictive_scale
KDD122,sepsis,grud_world_model,3414,one_step,available_gaussian_scoring,14.94437622190747,0.3320412000846417,0.6310431322738693,0.8621126907642505,0.9252180695648838,0.9550967433950442,2.082489405324799,2.9588378470553574,0.05586765899951196,,KDD121/KDD122 large-lineage v2,calibration,P,0.8539469626770326,1.5023974759005607,1.6225258672836167,2.304948367719184,2.48143917838305,3.758197603089224,,,,
KDD122,sepsis,grud_world_model,3414,recursive,available_gaussian_scoring,15.618611432056726,0.4765469484925813,0.5541151373204243,0.8214909074634882,0.9015602123474366,0.9400124885184483,2.8374324202347947,4.116128490723634,0.021788442153225146,,KDD121/KDD122 large-lineage v2,calibration,P,1.1635193873569474,2.1659178884212715,2.210723131041366,3.245172385228043,3.3810092649603223,5.155294119235861,,,,
KDD122,sepsis,grud_world_model,3414,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.25,7998,0.544381187510938,predictive_scale
KDD122,sepsis,grud_world_model,3414,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.5,15996,0.5958756370784686,predictive_scale
KDD122,sepsis,grud_world_model,3414,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.75,23994,0.611340119880755,predictive_scale
KDD122,sepsis,grud_world_model,3414,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,1.0,31992,7.2689426011931175,predictive_scale
KDD122,sepsis,transformer_world_model,3408,one_step,available_gaussian_scoring,13.31313538094423,0.32862061116395763,0.6240913324140989,0.8615543303831162,0.9256357742774881,0.9556359234577425,2.053279980482506,2.904268210874384,0.054229340133111426,,KDD121/KDD122 large-lineage v2,calibration,P,0.8419693268908236,1.4831794845853072,1.5997679856569846,2.2657574816081003,2.446634001945479,3.682052420347906,,,,
KDD122,sepsis,transformer_world_model,3408,recursive,available_gaussian_scoring,20.870273701447417,0.592161386793754,0.4436599457410103,0.6871967112147321,0.775573225127922,0.8298982803778949,2.3828828599297665,5.7543459977979845,0.10341795938461015,,KDD121/KDD122 large-lineage v2,calibration,P,0.9771264984346054,2.629936953076748,1.8565708277107882,4.196213776598522,2.839380056872339,7.963015764781587,,,,
KDD122,sepsis,transformer_world_model,3408,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.25,7998,0.5391609098681506,predictive_scale
KDD122,sepsis,transformer_world_model,3408,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.5,15996,0.5848670533673258,predictive_scale
KDD122,sepsis,transformer_world_model,3408,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.75,23994,0.6048934590289063,predictive_scale
KDD122,sepsis,transformer_world_model,3408,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,1.0,31992,7.268837656627114,predictive_scale
KDD122,sepsis,transformer_world_model,3411,one_step,available_gaussian_scoring,14.587966469797719,0.33375650091998044,0.632490180742534,0.8627477724191284,0.9256911840863029,0.9547046124403545,2.0887843314761336,2.968588771261944,0.05640843742207996,,KDD121/KDD122 large-lineage v2,calibration,P,0.8565282641969652,1.508357246748864,1.6274304206931396,2.312928630576792,2.488940045536088,3.768188468622072,,,,
KDD122,sepsis,transformer_world_model,3411,recursive,available_gaussian_scoring,22.036788313936594,0.6093826090976082,0.4861102527326626,0.7253719383416697,0.809891077102749,0.8630077722912596,2.7005192032053493,5.638415614842242,0.06640473988291479,,KDD121/KDD122 large-lineage v2,calibration,P,1.1073766643574032,2.722490068548879,2.1040502060145787,4.248096310332722,3.217867104473634,7.464095435019047,,,,
KDD122,sepsis,transformer_world_model,3411,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.25,7998,0.5513643110967092,predictive_scale
KDD122,sepsis,transformer_world_model,3411,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.5,15996,0.5981854017560236,predictive_scale
KDD122,sepsis,transformer_world_model,3411,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.75,23994,0.6213545781619643,predictive_scale
KDD122,sepsis,transformer_world_model,3411,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,1.0,31992,7.270059897983734,predictive_scale
KDD122,sepsis,transformer_world_model,3414,one_step,available_gaussian_scoring,15.009764502081985,0.3384659946415589,0.6366544409896192,0.8632123623545759,0.9256400365704738,0.9544829732050951,2.116135256498088,3.023182549388319,0.05749745327994099,,KDD121/KDD122 large-lineage v2,calibration,P,0.8677438023356874,1.531346447987305,1.6487402930165158,2.352576941853243,2.5215306828478337,3.842686860373465,,,,
KDD122,sepsis,transformer_world_model,3414,recursive,available_gaussian_scoring,17.696703348623863,0.5705945340034563,0.4695768182409091,0.7147012878518256,0.8035594408724062,0.8567997425575037,2.5434022361558193,5.3185778265148285,0.07634067761933887,,KDD121/KDD122 large-lineage v2,calibration,P,1.0429491784581184,2.5463284523901737,1.9816359730416866,3.976330589814934,3.0306506909694244,7.1459959535532995,,,,
KDD122,sepsis,transformer_world_model,3414,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.25,7998,0.5610481847022253,predictive_scale
KDD122,sepsis,transformer_world_model,3414,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.5,15996,0.6065695488700793,predictive_scale
KDD122,sepsis,transformer_world_model,3414,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.75,23994,0.6305698743133676,predictive_scale
KDD122,sepsis,transformer_world_model,3414,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,1.0,31992,7.270370140914358,predictive_scale
KDD122,sepsis,dreamer_v3_categorical_rssm,3408,one_step,available_gaussian_scoring,29.604137676858546,0.37204310896304377,0.670482129271084,0.8740236685129499,0.9282720024891791,0.9539949406582259,2.444508871035532,3.4940843285921215,0.0691931852328597,,KDD121/KDD122 large-lineage v2,calibration,P,1.0023969007094553,1.7121619887481332,1.9045853803231305,2.6870529380659134,2.91281197829019,4.448530355624033,,,,
KDD122,sepsis,dreamer_v3_categorical_rssm,3408,recursive,available_gaussian_scoring,30.261565993837532,0.5133865404979915,0.5288866251377253,0.7552207761209297,0.8348872943177241,0.8853016957532643,2.4681489386481665,4.792594755484067,0.050869214736451784,,KDD121/KDD122 large-lineage v2,calibration,P,1.012090762240597,2.3079880100008756,1.9230040196246112,3.615523559937785,2.9409808562703716,6.350347546133358,,,,
KDD122,sepsis,dreamer_v3_categorical_rssm,3408,one_step,,,,,,,,,,,,KDD121/KDD122 large-lineage v2,risk_coverage,P,,,,,,,0.25,7998,0.6691871390429409,predictive_scale
